"","hurricane","sea.dev","dev.hurricane","sea.dev.hurricane","sea.hurricane","all.low_26","all.mid_45","all.high_60","all.max_80"
"1",0,0.106951871657754,0.10427807486631,0.10427807486631,0.293427230046948,0.237967914438503,0.398395721925134,0.147058823529412,0.446524064171123
"2",0,0.106951871657754,0.0855614973262032,0.0855614973262032,0.248826291079812,0.240641711229947,0.379679144385027,0.152406417112299,0.422459893048128
"3",0,0.106951871657754,0.0882352941176471,0.0882352941176471,0.267605633802817,0.248663101604278,0.398395721925134,0.171122994652406,0.441176470588235
"4",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.24331550802139,0.393048128342246,0.17379679144385,0.451871657754011
"5",0,0.106951871657754,0.101604278074866,0.101604278074866,0.288732394366197,0.254010695187166,0.414438502673797,0.141711229946524,0.454545454545455
"6",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.284037558685446,0.245989304812834,0.390374331550802,0.171122994652406,0.409090909090909
"7",0,0.106951871657754,0.10427807486631,0.10427807486631,0.288732394366197,0.224598930481283,0.374331550802139,0.168449197860963,0.435828877005348
"8",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.284037558685446,0.245989304812834,0.406417112299465,0.171122994652406,0.449197860962567
"9",0,0.106951871657754,0.106951871657754,0.106951871657754,0.291079812206573,0.245989304812834,0.401069518716578,0.171122994652406,0.409090909090909
"10",0,0.106951871657754,0.10427807486631,0.10427807486631,0.279342723004695,0.24331550802139,0.379679144385027,0.168449197860963,0.438502673796791
"11",0,0.106951871657754,0.101604278074866,0.101604278074866,0.265258215962441,0.245989304812834,0.409090909090909,0.160427807486631,0.441176470588235
"12",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.255868544600939,0.25668449197861,0.403743315508021,0.171122994652406,0.438502673796791
"13",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.248663101604278,0.385026737967914,0.163101604278075,0.427807486631016
"14",0,0.106951871657754,0.101604278074866,0.101604278074866,0.272300469483568,0.259358288770053,0.403743315508021,0.149732620320856,0.427807486631016
"15",0,0.106951871657754,0.106951871657754,0.106951871657754,0.291079812206573,0.24331550802139,0.414438502673797,0.160427807486631,0.425133689839572
"16",0,0.106951871657754,0.0828877005347594,0.0828877005347594,0.255868544600939,0.24331550802139,0.385026737967914,0.155080213903743,0.438502673796791
"17",0,0.106951871657754,0.10427807486631,0.10427807486631,0.291079812206573,0.237967914438503,0.382352941176471,0.149732620320856,0.425133689839572
"18",0,0.106951871657754,0.0882352941176471,0.0882352941176471,0.262910798122066,0.248663101604278,0.411764705882353,0.160427807486631,0.457219251336898
"19",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.274647887323944,0.254010695187166,0.39572192513369,0.165775401069519,0.446524064171123
"20",0,0.106951871657754,0.0828877005347594,0.0828877005347594,0.237089201877934,0.25668449197861,0.390374331550802,0.176470588235294,0.451871657754011
"21",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.248826291079812,0.24331550802139,0.401069518716578,0.163101604278075,0.441176470588235
"22",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.262910798122066,0.245989304812834,0.401069518716578,0.165775401069519,0.43048128342246
"23",0,0.106951871657754,0.106951871657754,0.106951871657754,0.284037558685446,0.235294117647059,0.382352941176471,0.168449197860963,0.427807486631016
"24",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.232620320855615,0.39572192513369,0.165775401069519,0.454545454545455
